SimilarityRank,TeamName,SimilarityPct,ChampionPct,FinalFourPct,TournamentPotential,AdjEM,EM_Diff,EM_MatchPct,RankAdjEM,Rank_Diff,Rank_MatchPct,AdjOE,OE_Diff,OE_MatchPct,AdjDE,DE_Diff,DE_MatchPct,Assessment
1,Marquette,70.72550363282059,14.3,14.3,1.4454501254297443,28.3429,-0.37709999999999866,98.68697771587745,7,1.5999999999999996,91.66666666666667,122.723,2.1230000000000047,98.2396351575456,94.3797,2.5797000000000025,97.18986928104574,Nearly perfect efficiency margin; Ideal national ranking (top 5-7); Typical champion-level offense; Typical champion-level defense
61,Colgate,0.0,0.5,2.0,-1.47175748,-7.93937,-36.659369999999996,0.0,260,254.6,0.0,104.684,-15.915999999999997,86.80265339966833,112.623,20.823000000000008,77.31699346405227,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
62,Colorado,0.0,0.5,2.0,0.20914424000000004,9.53606,-19.18394,33.20355153203343,81,75.6,0.0,108.837,-11.762999999999991,90.24626865671642,99.3013,7.5013000000000005,91.82864923747276,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
63,Colorado St.,0.0,0.5,2.0,0.5911976,17.2994,-11.4206,60.23467966573816,42,36.6,0.0,116.276,-4.323999999999998,96.41459369817579,98.977,7.177000000000007,92.18191721132897,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
64,Columbia,0.0,0.5,2.0,-1.64928936,-9.57234,-38.292339999999996,0.0,279,273.6,0.0,106.403,-14.196999999999989,88.2280265339967,115.975,24.174999999999997,73.66557734204792,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
65,Coppin St.,0.0,0.5,2.0,-2.446172,-24.293,-53.013,0.0,361,355.6,0.0,87.3732,-33.2268,72.44875621890547,111.666,19.866,78.359477124183,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
66,Cornell,0.0,0.5,2.0,-0.23844344,3.38914,-25.330859999999998,11.80062674094708,128,122.6,0.0,114.33,-6.269999999999996,94.80099502487562,110.941,19.141000000000005,79.14923747276688,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
67,Creighton,0.0,0.5,2.0,0.8137084,21.1771,-7.5428999999999995,73.73642061281336,19,13.6,50.5,122.232,1.632000000000005,98.64676616915422,101.055,9.25500000000001,89.91830065359476,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
68,CSUN,0.0,0.5,2.0,-0.042600160000000005,5.09996,-23.62004,17.75752089136489,107,101.6,0.0,109.112,-11.488,90.47429519071311,104.012,12.212000000000003,86.69716775599127,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
69,Dartmouth,0.0,0.5,2.0,-0.95824752,-3.31188,-32.03188,0.0,205,199.6,0.0,100.273,-20.326999999999998,83.14510779436152,103.585,11.784999999999997,87.16230936819173,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
70,Davidson,0.0,0.5,2.0,-0.42574924000000003,1.56269,-27.15731,5.441121169916428,148,142.6,0.0,109.781,-10.818999999999988,91.02902155887232,108.218,16.418000000000006,82.11546840958604,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
71,Dayton,0.0,0.5,2.0,0.2869652,10.9913,-17.728699999999996,38.27054317548747,73,67.6,0.0,115.671,-4.928999999999988,95.9129353233831,104.679,12.879000000000005,85.97058823529412,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
72,Delaware,0.0,0.5,2.0,-1.21033708,-5.58427,-34.30427,0.0,232,226.6,0.0,109.391,-11.208999999999989,90.7056384742952,114.975,23.174999999999997,74.75490196078431,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
73,Delaware St.,0.0,0.5,2.0,-1.9129516000000002,-12.4879,-41.207899999999995,0.0,307,301.6,0.0,101.739,-18.86099999999999,84.36069651741295,114.227,22.427000000000007,75.56971677559912,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
74,Denver,0.0,0.5,2.0,-1.9311388,-12.5347,-41.2547,0.0,309,303.6,0.0,98.7374,-21.8626,81.87180762852404,111.272,19.47200000000001,78.78867102396514,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
75,DePaul,0.0,0.5,2.0,-0.14465108,4.33723,-24.38277,15.101775766016715,118,112.6,0.0,109.675,-10.924999999999997,90.94112769485903,105.338,13.537999999999997,85.25272331154684,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
76,Detroit Mercy,0.0,0.5,2.0,-2.2010584,-17.0146,-45.7346,0.0,337,331.6,0.0,95.0983,-25.5017,78.85431177446102,112.113,20.313000000000002,77.87254901960785,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
77,Drake,0.0,0.5,2.0,0.3631788,12.0447,-16.6753,41.9383704735376,65,59.6,0.0,116.635,-3.964999999999989,96.71227197346602,104.591,12.790999999999997,86.06644880174292,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Typical champion-level offense; Defense significantly below champion standards
78,Drexel,0.0,0.5,2.0,-0.7912138799999999,-2.05347,-30.77347,0.0,187,181.6,0.0,103.973,-16.626999999999995,86.21310116086235,106.026,14.225999999999999,84.50326797385621,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
79,Duquesne,0.0,0.5,2.0,-0.27661248,2.84688,-25.87312,9.912534818941495,132,126.6,0.0,106.144,-14.455999999999989,88.01326699834163,103.298,11.498000000000005,87.47494553376906,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
80,East Carolina,0.0,0.5,2.0,-0.6883485200000001,-1.08713,-29.807129999999997,0.0,176,170.6,0.0,106.884,-13.715999999999994,88.6268656716418,107.971,16.171000000000006,82.38453159041393,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
81,East Tennessee St.,0.0,0.5,2.0,-0.36141076,1.89731,-26.822689999999998,6.606232590529245,141,135.6,0.0,106.808,-13.791999999999987,88.56384742951909,104.911,13.111000000000004,85.71786492374727,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
82,East Texas A&M,0.0,0.5,2.0,-2.1303096,-15.0774,-43.797399999999996,0.0,330,324.6,0.0,96.5324,-24.0676,80.04344941956882,111.61,19.810000000000002,78.42047930283223,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
83,Eastern Illinois,0.0,0.5,2.0,-1.9884788,-13.3697,-42.0897,0.0,315,309.6,0.0,93.5514,-27.048599999999993,77.57164179104478,106.921,15.12100000000001,83.52832244008714,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
84,Eastern Kentucky,0.0,0.5,2.0,-0.74490928,-1.72732,-30.447319999999998,0.0,182,176.6,0.0,109.674,-10.925999999999988,90.9402985074627,111.401,19.601,78.64814814814815,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
85,Eastern Michigan,0.0,0.5,2.0,-1.66784872,-9.71218,-38.43218,0.0,281,275.6,0.0,104.336,-16.263999999999996,86.51409618573798,114.048,22.248000000000005,75.76470588235293,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
86,Eastern Washington,0.0,0.5,2.0,-1.7900368,-11.0092,-39.7292,0.0,294,288.6,0.0,101.8,-18.799999999999997,84.41127694859038,112.809,21.009,77.11437908496731,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
87,Elon,0.0,0.5,2.0,-0.88499696,-2.99924,-31.71924,0.0,197,191.6,0.0,107.432,-13.167999999999992,89.08126036484246,110.431,18.631,79.70479302832244,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
88,Evansville,0.0,0.5,2.0,-1.4901047200000002,-8.02618,-36.746179999999995,0.0,262,256.6,0.0,98.2781,-22.3219,81.49096185737977,106.304,14.504000000000005,84.20043572984748,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
89,Fairfield,0.0,0.5,2.0,-2.1607496,-15.9374,-44.657399999999996,0.0,333,327.6,0.0,98.2126,-22.3874,81.43665008291873,114.15,22.35000000000001,75.65359477124181,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
90,Fairleigh Dickinson,0.0,0.5,2.0,-1.9220240000000002,-12.506,-41.226,0.0,308,302.6,0.0,98.3437,-22.256299999999996,81.54535655058044,110.85,19.049999999999997,79.2483660130719,Significantly weaker overall efficiency than typical champions; Ranking too low for typical champion; Offense below champion standards; Defense significantly below champion standards
